pool,entry_index,legacy_item_field,base_cost,frozen_price,constructor,raw_integer_constants
LUMBERMAN_BUYS,4,net/minecraft/init/Items.field_151100_aR,1,False,Lnet/minecraft/item/ItemStack;I,"[6, 15, 1]"
LUMBERMAN_BUYS,5,net/minecraft/init/Items.field_151097_aZ,5,False,Lnet/minecraft/item/ItemStack;I,[5]
LUMBERMAN_BUYS,6,net/minecraft/init/Items.field_151131_as,4,False,Lnet/minecraft/item/ItemStack;I,[4]
LUMBERMAN_EXOTIC_SELLS,0,net/minecraft/init/Blocks.field_150364_r,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 4]"
LUMBERMAN_EXOTIC_SELLS,1,net/minecraft/init/Blocks.field_150363_s,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 4]"
LUMBERMAN_EXOTIC_SELLS,2,got/common/database/GOTBlocks.wood1,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 4]"
LUMBERMAN_EXOTIC_SELLS,3,got/common/database/GOTBlocks.wood1,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 4]"
LUMBERMAN_EXOTIC_SELLS,4,got/common/database/GOTBlocks.wood2,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 4]"
LUMBERMAN_EXOTIC_SELLS,5,got/common/database/GOTBlocks.wood2,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 4]"
LUMBERMAN_EXOTIC_SELLS,6,got/common/database/GOTBlocks.wood3,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 4]"
LUMBERMAN_EXOTIC_SELLS,7,got/common/database/GOTBlocks.wood3,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 4]"
LUMBERMAN_EXOTIC_SELLS,8,got/common/database/GOTBlocks.wood4,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 4]"
LUMBERMAN_EXOTIC_SELLS,9,got/common/database/GOTBlocks.wood5,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 4]"
LUMBERMAN_EXOTIC_SELLS,10,got/common/database/GOTBlocks.wood5,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 4]"
LUMBERMAN_EXOTIC_SELLS,11,got/common/database/GOTBlocks.wood5,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 4]"
LUMBERMAN_EXOTIC_SELLS,12,got/common/database/GOTBlocks.wood6,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 4]"
LUMBERMAN_EXOTIC_SELLS,13,got/common/database/GOTBlocks.wood8,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 4]"
LUMBERMAN_EXOTIC_SELLS,14,net/minecraft/init/Blocks.field_150345_g,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 4]"
LUMBERMAN_EXOTIC_SELLS,15,net/minecraft/init/Blocks.field_150345_g,4,False,Lnet/minecraft/item/ItemStack;I,"[1, 4, 4]"
LUMBERMAN_EXOTIC_SELLS,16,got/common/database/GOTBlocks.sapling1,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 14]"
LUMBERMAN_EXOTIC_SELLS,17,got/common/database/GOTBlocks.sapling1,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 14]"
LUMBERMAN_EXOTIC_SELLS,18,got/common/database/GOTBlocks.sapling2,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 14]"
LUMBERMAN_EXOTIC_SELLS,19,got/common/database/GOTBlocks.sapling2,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 14]"
LUMBERMAN_EXOTIC_SELLS,20,got/common/database/GOTBlocks.sapling3,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 14]"
LUMBERMAN_EXOTIC_SELLS,21,got/common/database/GOTBlocks.sapling3,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 14]"
LUMBERMAN_EXOTIC_SELLS,22,got/common/database/GOTBlocks.sapling4,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 14]"
LUMBERMAN_EXOTIC_SELLS,23,got/common/database/GOTBlocks.sapling5,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 14]"
LUMBERMAN_EXOTIC_SELLS,24,got/common/database/GOTBlocks.sapling5,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 14]"
LUMBERMAN_EXOTIC_SELLS,25,got/common/database/GOTBlocks.sapling5,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 14]"
LUMBERMAN_EXOTIC_SELLS,26,got/common/database/GOTBlocks.sapling6,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 14]"
LUMBERMAN_EXOTIC_SELLS,27,got/common/database/GOTBlocks.sapling8,14,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 14]"
FARMER_SELLS,0,net/minecraft/init/Blocks.field_150440_ba,3,True,Lnet/minecraft/item/ItemStack;IZ,"[1, 3, 1]"
FARMER_SELLS,1,net/minecraft/init/Blocks.field_150440_ba,10,True,Lnet/minecraft/item/ItemStack;IZ,"[3, 10, 1]"
FARMER_SELLS,2,net/minecraft/init/Items.field_151127_ba,10,True,Lnet/minecraft/item/ItemStack;IZ,"[15, 10, 1]"
FARMER_SELLS,3,net/minecraft/init/Items.field_151127_ba,3,True,Lnet/minecraft/item/ItemStack;IZ,"[5, 3, 1]"
FARMER_SELLS,4,net/minecraft/init/Blocks.field_150423_aK,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 3]"
FARMER_SELLS,5,net/minecraft/init/Blocks.field_150407_cf,12,False,Lnet/minecraft/item/ItemStack;I,[12]
FARMER_SELLS,6,net/minecraft/init/Blocks.field_150325_L,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,7,net/minecraft/init/Items.field_151172_bF,3,False,Lnet/minecraft/item/ItemStack;I,[3]
FARMER_SELLS,8,net/minecraft/init/Items.field_151117_aB,8,False,Lnet/minecraft/item/ItemStack;I,[8]
FARMER_SELLS,9,net/minecraft/init/Items.field_151174_bG,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,10,net/minecraft/init/Items.field_151034_e,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,11,net/minecraft/init/Items.field_151015_O,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,12,net/minecraft/init/Items.field_151014_N,1,False,Lnet/minecraft/item/ItemStack;I,[1]
FARMER_SELLS,13,got/common/database/GOTBlocks.cornStalk,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,14,got/common/database/GOTBlocks.driedReeds,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,15,got/common/database/GOTBlocks.reeds,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,16,got/common/database/GOTBlocks.pipeweedPlant,4,False,Lnet/minecraft/item/ItemStack;I,[4]
FARMER_SELLS,17,got/common/database/GOTItems.almond,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,18,got/common/database/GOTItems.appleGreen,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,19,got/common/database/GOTItems.cherry,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,20,got/common/database/GOTItems.corn,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,21,got/common/database/GOTItems.date,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,22,got/common/database/GOTItems.grapeRed,3,False,Lnet/minecraft/item/ItemStack;I,[3]
FARMER_SELLS,23,got/common/database/GOTItems.grapeWhite,3,False,Lnet/minecraft/item/ItemStack;I,[3]
FARMER_SELLS,24,got/common/database/GOTItems.leek,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,25,got/common/database/GOTItems.lettuce,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,26,got/common/database/GOTItems.olive,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,27,got/common/database/GOTItems.pear,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,28,got/common/database/GOTItems.plum,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,29,got/common/database/GOTItems.pomegranate,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,30,got/common/database/GOTItems.raisins,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,31,got/common/database/GOTItems.turnip,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_SELLS,32,got/common/database/GOTItems.yam,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_BUYS,0,net/minecraft/init/Items.field_151019_K,8,False,Lnet/minecraft/item/ItemStack;I,[8]
FARMER_BUYS,1,got/common/database/GOTItems.bronzeHoe,6,False,Lnet/minecraft/item/ItemStack;I,[6]
FARMER_BUYS,2,net/minecraft/init/Items.field_151018_J,1,False,Lnet/minecraft/item/ItemStack;I,[1]
FARMER_BUYS,3,net/minecraft/init/Items.field_151133_ar,3,False,Lnet/minecraft/item/ItemStack;I,[3]
FARMER_BUYS,4,net/minecraft/init/Items.field_151100_aR,1,False,Lnet/minecraft/item/ItemStack;I,"[6, 15, 1]"
FARMER_BUYS,5,net/minecraft/init/Items.field_151131_as,4,False,Lnet/minecraft/item/ItemStack;I,[4]
FARMER_EXOTIC_SELLS,0,got/common/database/GOTItems.banana,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_EXOTIC_SELLS,1,got/common/database/GOTItems.date,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_EXOTIC_SELLS,2,got/common/database/GOTItems.lemon,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_EXOTIC_SELLS,3,got/common/database/GOTItems.lime,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_EXOTIC_SELLS,4,got/common/database/GOTItems.mango,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FARMER_EXOTIC_SELLS,5,got/common/database/GOTItems.orange,2,False,Lnet/minecraft/item/ItemStack;I,[2]
FLORIST_SELLS,0,net/minecraft/init/Blocks.field_150398_cm,15,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 15]"
FLORIST_SELLS,1,net/minecraft/init/Blocks.field_150398_cm,8,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 8]"
FLORIST_SELLS,2,net/minecraft/init/Blocks.field_150398_cm,8,False,Lnet/minecraft/item/ItemStack;I,"[1, 4, 8]"
FLORIST_SELLS,3,net/minecraft/init/Blocks.field_150398_cm,8,False,Lnet/minecraft/item/ItemStack;I,"[1, 5, 8]"
FLORIST_SELLS,4,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 3]"
FLORIST_SELLS,5,net/minecraft/init/Blocks.field_150328_O,8,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 8]"
FLORIST_SELLS,6,net/minecraft/init/Blocks.field_150328_O,6,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 6]"
FLORIST_SELLS,7,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 3]"
FLORIST_SELLS,8,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 4, 3]"
FLORIST_SELLS,9,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 5, 3]"
FLORIST_SELLS,10,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 6, 3]"
FLORIST_SELLS,11,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 7, 3]"
FLORIST_SELLS,12,net/minecraft/init/Blocks.field_150328_O,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 8, 3]"
FLORIST_SELLS,13,net/minecraft/init/Blocks.field_150327_N,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 8, 3]"
FLORIST_SELLS,14,got/common/database/GOTBlocks.bluebell,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 3]"
FLORIST_SELLS,15,got/common/database/GOTBlocks.doubleFlower,25,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 25]"
FLORIST_SELLS,16,got/common/database/GOTBlocks.doubleFlower,10,False,Lnet/minecraft/item/ItemStack;I,"[1, 1, 10]"
FLORIST_SELLS,17,got/common/database/GOTBlocks.doubleFlower,45,False,Lnet/minecraft/item/ItemStack;I,"[1, 2, 45]"
FLORIST_SELLS,18,got/common/database/GOTBlocks.doubleFlower,45,False,Lnet/minecraft/item/ItemStack;I,"[1, 3, 45]"
FLORIST_SELLS,19,got/common/database/GOTBlocks.marigold,3,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 3]"
BLACKSMITH_SELLS,0,net/minecraft/init/Items.field_151029_X,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,1,net/minecraft/init/Items.field_151023_V,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,2,net/minecraft/init/Items.field_151020_U,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,3,net/minecraft/init/Items.field_151022_W,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,4,got/common/database/GOTItems.bronzeChainmailBoots,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,5,got/common/database/GOTItems.bronzeChainmailChestplate,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,6,got/common/database/GOTItems.bronzeChainmailHelmet,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,7,got/common/database/GOTItems.bronzeChainmailLeggings,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,8,got/common/database/GOTItems.blacksmithHammer,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,9,got/common/database/GOTItems.harpoon,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,10,got/common/database/GOTItems.trident,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,11,got/common/database/GOTItems.ironCrossbow,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,12,got/common/database/GOTItems.bronzeCrossbow,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,13,got/common/database/GOTItems.crossbowBolt,3,False,Lnet/minecraft/item/ItemStack;I,"[4, 3]"
BLACKSMITH_SELLS,14,got/common/database/GOTItems.ironDagger,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,15,got/common/database/GOTItems.ironSpear,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,16,got/common/database/GOTItems.ironBattleaxe,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,17,got/common/database/GOTItems.ironThrowingAxe,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,18,got/common/database/GOTItems.bronzeDagger,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,19,got/common/database/GOTItems.bronzeSpear,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,20,got/common/database/GOTItems.bronzeBattleaxe,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,21,got/common/database/GOTItems.bronzeThrowingAxe,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,22,net/minecraft/init/Items.field_151040_l,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,23,net/minecraft/init/Items.field_151141_av,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_SELLS,24,net/minecraft/init/Items.field_151031_f,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_BUYS,0,got/common/database/GOTItems.alloySteelIngot,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BLACKSMITH_BUYS,1,net/minecraft/init/Items.field_151042_j,9,False,Lnet/minecraft/item/ItemStack;I,[9]
BLACKSMITH_BUYS,2,got/common/database/GOTItems.bronzeIngot,6,False,Lnet/minecraft/item/ItemStack;I,[6]
BLACKSMITH_BUYS,3,got/common/database/GOTItems.copperIngot,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BLACKSMITH_BUYS,4,got/common/database/GOTItems.tinIngot,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BLACKSMITH_BUYS,5,net/minecraft/init/Items.field_151044_h,1,False,Lnet/minecraft/item/ItemStack;I,"[2, 32767, 1]"
BLACKSMITH_BUYS,6,net/minecraft/init/Items.field_151116_aA,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BLACKSMITH_BUYS,7,net/minecraft/init/Items.field_151007_F,1,False,Lnet/minecraft/item/ItemStack;I,"[3, 1]"
MASON_SELLS,0,net/minecraft/init/Blocks.field_150322_A,4,False,Lnet/minecraft/item/ItemStack;I,"[8, 4]"
MASON_SELLS,1,got/common/database/GOTBlocks.redSandstone,4,False,Lnet/minecraft/item/ItemStack;I,"[8, 4]"
MASON_SELLS,2,got/common/database/GOTBlocks.whiteSandstone,4,False,Lnet/minecraft/item/ItemStack;I,"[8, 4]"
MASON_SELLS,3,net/minecraft/init/Blocks.field_150348_b,2,False,Lnet/minecraft/item/ItemStack;I,"[8, 2]"
MASON_SELLS,4,net/minecraft/init/Blocks.field_150347_e,1,False,Lnet/minecraft/item/ItemStack;I,"[8, 1]"
MASON_SELLS,5,net/minecraft/init/Blocks.field_150405_ch,6,False,Lnet/minecraft/item/ItemStack;I,"[8, 4, 0, 6]"
MASON_SELLS,6,got/common/database/GOTBlocks.rock,15,False,Lnet/minecraft/item/ItemStack;I,"[8, 3, 0, 15]"
MASON_SELLS,7,got/common/database/GOTBlocks.concretePowder,3,False,Lnet/minecraft/item/ItemStack;I,"[8, 3]"
ALCHEMIST_SELLS,0,got/common/database/GOTItems.bottlePoison,8,False,Lnet/minecraft/item/ItemStack;I,[8]
ALCHEMIST_SELLS,1,got/common/database/GOTItems.lingeringPotion,64,False,Lnet/minecraft/item/ItemStack;I,"[1, 64]"
ALCHEMIST_SELLS,2,net/minecraft/init/Items.field_151068_bn,64,False,Lnet/minecraft/item/ItemStack;I,"[1, 64]"
ALCHEMIST_BUYS,0,net/minecraft/init/Blocks.field_150338_P,2,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 2]"
ALCHEMIST_BUYS,1,net/minecraft/init/Blocks.field_150337_Q,2,False,Lnet/minecraft/item/ItemStack;I,"[1, 0, 2]"
ALCHEMIST_BUYS,2,got/common/database/GOTItems.mug,1,False,Lnet/minecraft/item/ItemStack;I,[1]
ALCHEMIST_BUYS,3,got/common/database/GOTItems.obsidianShard,3,False,Lnet/minecraft/item/ItemStack;I,[3]
ALCHEMIST_BUYS,4,net/minecraft/init/Items.field_151103_aS,1,False,Lnet/minecraft/item/ItemStack;I,[1]
ALCHEMIST_BUYS,5,net/minecraft/init/Items.field_151069_bo,2,False,Lnet/minecraft/item/ItemStack;I,[2]
CROWNLANDS_ALCHEMIST_SELLS,0,got/common/database/GOTBlocks.bomb,64,False,Lnet/minecraft/item/ItemStack;I,[64]
CROWNLANDS_ALCHEMIST_SELLS,1,got/common/database/GOTItems.bottlePoison,10,False,Lnet/minecraft/item/ItemStack;I,[10]
CROWNLANDS_ALCHEMIST_SELLS,2,got/common/database/GOTItems.firePot,32,False,Lnet/minecraft/item/ItemStack;I,[32]
CROWNLANDS_ALCHEMIST_SELLS,3,got/common/database/GOTItems.sulfurMatch,1,False,Lnet/minecraft/item/ItemStack;I,[1]
CROWNLANDS_ALCHEMIST_SELLS,4,got/common/database/GOTBlocks.wildFireJar,128,False,Lnet/minecraft/item/ItemStack;I,[128]
BARTENDER_SELLS,0,got/common/database/GOTItems.mugAle,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,1,got/common/database/GOTItems.mugAraq,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,2,got/common/database/GOTItems.mugBananaBeer,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,3,got/common/database/GOTItems.mugBrandy,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,4,got/common/database/GOTItems.mugCactusLiqueur,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,5,got/common/database/GOTItems.mugCarrotWine,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,6,got/common/database/GOTItems.mugCherryLiqueur,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,7,got/common/database/GOTItems.mugCider,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,8,got/common/database/GOTItems.mugCornLiquor,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,9,got/common/database/GOTItems.mugGin,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,10,got/common/database/GOTItems.mugLemonLiqueur,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,11,got/common/database/GOTItems.mugLimeLiqueur,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,12,got/common/database/GOTItems.mugMapleBeer,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,13,got/common/database/GOTItems.mugMead,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,14,got/common/database/GOTItems.mugMelonLiqueur,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,15,got/common/database/GOTItems.mugPerry,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,16,got/common/database/GOTItems.mugPlumKvass,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,17,got/common/database/GOTItems.mugPomegranateWine,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,18,got/common/database/GOTItems.mugRedWine,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,19,got/common/database/GOTItems.mugRum,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,20,got/common/database/GOTItems.mugSambuca,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,21,got/common/database/GOTItems.mugSourMilk,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,22,got/common/database/GOTItems.mugVodka,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,23,got/common/database/GOTItems.mugWhisky,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,24,got/common/database/GOTItems.mugWhiteWine,12,False,Lnet/minecraft/item/ItemStack;I,[12]
BARTENDER_SELLS,25,got/common/database/GOTItems.beaverCooked,6,False,Lnet/minecraft/item/ItemStack;I,[6]
BARTENDER_SELLS,26,got/common/database/GOTItems.deerCooked,6,False,Lnet/minecraft/item/ItemStack;I,[6]
BARTENDER_SELLS,27,got/common/database/GOTItems.muttonCooked,7,False,Lnet/minecraft/item/ItemStack;I,[7]
BARTENDER_SELLS,28,got/common/database/GOTItems.rabbitCooked,7,False,Lnet/minecraft/item/ItemStack;I,[7]
BARTENDER_SELLS,29,net/minecraft/init/Items.field_151083_be,7,False,Lnet/minecraft/item/ItemStack;I,[7]
BARTENDER_SELLS,30,net/minecraft/init/Items.field_151077_bg,6,False,Lnet/minecraft/item/ItemStack;I,[6]
BARTENDER_SELLS,31,net/minecraft/init/Items.field_151101_aQ,6,False,Lnet/minecraft/item/ItemStack;I,[6]
BARTENDER_SELLS,32,net/minecraft/init/Items.field_151157_am,7,False,Lnet/minecraft/item/ItemStack;I,[7]
BARTENDER_BUYS,0,got/common/database/GOTItems.plate,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BARTENDER_BUYS,1,got/common/database/GOTItems.clayPlate,1,False,Lnet/minecraft/item/ItemStack;I,[1]
BARTENDER_BUYS,2,got/common/database/GOTItems.ceramicPlate,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BARTENDER_BUYS,3,got/common/database/GOTItems.mug,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BARTENDER_BUYS,4,got/common/database/GOTItems.clayMug,1,False,Lnet/minecraft/item/ItemStack;I,[1]
BARTENDER_BUYS,5,got/common/database/GOTItems.ceramicMug,2,False,Lnet/minecraft/item/ItemStack;I,[2]
BARTENDER_BUYS,6,got/common/database/GOTItems.gobletWood,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,7,got/common/database/GOTItems.gobletBronze,5,False,Lnet/minecraft/item/ItemStack;I,[5]
BARTENDER_BUYS,8,got/common/database/GOTItems.gobletCopper,5,False,Lnet/minecraft/item/ItemStack;I,[5]
BARTENDER_BUYS,9,got/common/database/GOTItems.aleHorn,4,False,Lnet/minecraft/item/ItemStack;I,[4]
BARTENDER_BUYS,10,got/common/database/GOTItems.waterskin,4,False,Lnet/minecraft/item/ItemStack;I,[4]
BARTENDER_BUYS,11,got/common/database/GOTItems.wineGlass,4,False,Lnet/minecraft/item/ItemStack;I,[4]
BARTENDER_BUYS,12,got/common/database/GOTItems.beaverRaw,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,13,got/common/database/GOTItems.deerRaw,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,14,got/common/database/GOTItems.muttonRaw,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,15,got/common/database/GOTItems.rabbitRaw,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,16,net/minecraft/init/Items.field_151082_bd,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,17,net/minecraft/init/Items.field_151076_bf,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,18,net/minecraft/init/Items.field_151115_aP,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,19,net/minecraft/init/Items.field_151147_al,3,False,Lnet/minecraft/item/ItemStack;I,[3]
BARTENDER_BUYS,20,net/minecraft/init/Items.field_151044_h,1,False,Lnet/minecraft/item/ItemStack;I,"[2, 32767, 1]"
